name,kd_differential,str_differential,td_differential,sub_differential,winrate,winstreak,losestreak,totalwins,totalfights,titlefights,titlewins,age_deviation,opp_avg_elo,elo,dob,kowin,koloss,subwin,subloss,udecwin,udecloss,mdecwin,mdecloss,sdecwin,sdecloss
TJ Laramie,0.0,-3.0,-0.75,-1.25,0.5,0,2,2,4,0,0,176,1002.0247696121837,997.6385214309855,"Oct 15, 1997",1,1,0,1,0,1,0,0,0,0
Icho Larenas,0.0,-28.0,-6.0,-2.0,0.0,0,2,0,2,0,0,363,1023.2652492355122,969.4695015289755,"Mar 12, 1980",1,1,0,0,0,0,0,0,0,0
Lorenz Larkin,0.47058823529411764,9.882352941176471,-0.5294117647058824,-0.11764705882352941,0.6470588235294118,2,0,11,17,0,0,1819,1044.9973342884232,1091.3288097379523,"Sep 03, 1986",3,3,0,0,5,3,0,0,1,1
Jeremy Larsen,-0.4,-9.0,0.4,0.0,0.0,0,5,0,5,0,0,1621,1015.4624886891457,927.1855376230365,"May 18, 1984",2,3,0,0,0,0,0,0,0,0
Brock Larson,0.3125,0.625,0.125,0.1875,0.6875,0,2,11,16,1,0,2653,1005.0745448803323,1071.8242529470851,"Aug 23, 1977",3,1,4,2,2,3,0,0,0,0
Ryan Larson,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,1882,922.5619648420279,1025.5283844750059,"Dec 30, 1980",0,0,1,1,0,0,0,0,0,0
Bobby Lashley,0.0,9.5,2.5,0.0,0.5,0,2,2,4,0,0,3329,970.3751035790374,992.2087226468842,"Jul 16, 1976",2,2,0,0,0,0,0,0,0,0
Ilir Latifi,0.05263157894736842,-9.894736842105264,1.2105263157894737,0.15789473684210525,0.5263157894736842,0,1,10,19,0,0,5781,1062.659546041489,1044.2930118961413,"Jul 28, 1982",5,3,1,1,5,2,0,0,0,2
Sione Latu,0.0,-8.0,0.0,-2.0,1.0,2,0,2,2,0,0,1825,976.7347507644877,1030.5304984710244,--,1,1,0,0,0,0,0,0,0,0
Jenel Lausa,0.6666666666666666,-21.166666666666668,-2.1666666666666665,0.5,0.3333333333333333,0,4,2,6,0,0,1793,988.6124240800915,961.9440025853721,"Aug 01, 1988",0,0,0,1,2,3,0,0,0,0
Joe Lauzon,-0.06666666666666667,-17.733333333333334,0.6666666666666666,1.0,0.6,1,0,18,30,0,0,3807,1047.8207871867396,1058.4164020341314,"May 22, 1984",7,5,6,4,2,3,0,1,0,2
Dan Lauzon,-0.3333333333333333,-16.666666666666668,0.5,1.1666666666666667,0.3333333333333333,0,2,2,6,0,0,1030,1028.6408805244184,977.2740767910009,"Mar 30, 1988",1,1,1,2,1,0,0,0,0,0
Sandra Lavado,0.0,-27.0,-2.0,-1.0,0.0,0,2,0,2,0,0,1200,1023.2652492355122,969.4695015289755,"May 03, 1994",0,0,0,0,1,1,0,0,0,0
Chatt Lavender,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,169,1044.5196654972883,971.4545339973207,"May 24, 1976",1,1,0,0,0,0,0,0,0,0
Muhammed Lawal,0.21428571428571427,24.714285714285715,4.285714285714286,-0.07142857142857142,0.8571428571428571,1,0,12,14,2,1,2193,1009.975260961875,1137.4879539106073,"Jan 11, 1981",5,5,0,0,2,1,0,0,0,0
Robbie Lawler,0.41025641025641024,-7.846153846153846,-0.6923076923076923,-0.28205128205128205,0.5641025641025641,1,0,22,39,6,3,5960,1075.7052352640403,1099.8582765479607,"Mar 20, 1982",10,7,1,5,7,5,0,0,1,2
Tom Lawlor,0.25,1.0833333333333333,1.25,0.5,0.5833333333333334,0,1,7,12,0,0,2858,1021.2323369798529,1031.4218788157964,"May 15, 1983",2,0,1,3,2,2,0,0,1,1
Justin Lawrence,0.16666666666666666,6.333333333333333,-0.5,-0.16666666666666666,0.6666666666666666,0,2,4,6,0,0,756,991.331004420701,1021.9746271690929,"May 15, 1990",2,1,0,1,1,1,0,0,0,0
Lance Lawrence,0.0,-59.0,0.0,-2.0,0.0,0,2,0,2,0,0,391,1023.2652492355122,969.4695015289755,"Jun 26, 1993",0,0,0,0,1,1,0,0,0,0
Ronnie Lawrence,0.16666666666666666,12.5,4.666666666666667,-0.3333333333333333,0.6666666666666666,0,1,4,6,0,0,2201,988.7401294469522,1038.1146820623183,"Jun 13, 1992",0,1,0,0,3,1,0,0,0,0
Eric Lawson,0.0,-0.6666666666666666,0.5,-0.4166666666666667,0.75,0,3,9,12,0,0,1825,990.0843162994615,1056.8900839053476,--,1,1,5,5,0,0,0,0,0,0
Jimmy Lawson,0.0,-23.0,-3.0,0.0,0.0,0,2,0,2,0,0,2130,1023.2652492355122,969.4695015289755,"Nov 13, 1991",0,0,0,0,1,1,0,0,0,0
Valmir Lazaro,-0.5,12.25,1.75,0.0,0.25,0,1,1,4,0,0,1930,1021.2771575575377,973.128348044016,"Aug 15, 1985",0,0,0,0,1,1,0,0,0,2
Zviad Lazishvili,0.0,-29.0,0.0,0.0,0.0,0,2,0,2,0,0,1831,1026.8560166691873,969.8060455246542,"Oct 25, 1991",0,0,0,0,1,1,0,0,0,0
Mounir Lazzez,-0.2,20.0,1.0,-0.2,0.6,0,1,3,5,0,0,3725,1028.7117660802992,1018.3973369778173,"Nov 16, 1987",1,0,1,0,2,1,0,0,0,0
Cung Le,0.6428571428571429,12.0,0.7142857142857143,0.14285714285714285,0.7857142857142857,0,1,11,14,1,1,6305,1041.2054418455916,1112.2576289534966,"May 25, 1972",7,6,0,0,0,1,0,0,0,0
Thanh Le,1.0,1.0,0.0,0.0,1.0,2,0,2,2,0,0,2522,976.7347507644877,1030.5304984710244,"Aug 28, 1985",1,1,0,0,0,0,0,0,0,0
Jordan Leavitt,0.1111111111111111,7.444444444444445,0.1111111111111111,-0.4444444444444444,0.7777777777777778,1,0,7,9,0,0,1005,996.9902640435996,1066.5990509767573,"Jun 02, 1995",2,0,2,2,0,1,0,0,1,1
Jerome LeBanner,0.6666666666666666,1.0,-2.6666666666666665,-2.0,0.6666666666666666,0,1,2,3,0,0,4759,1007.8132898900467,1015.4643496300151,"Dec 26, 1972",1,1,0,0,1,0,0,0,0,0
Chris Leben,0.034482758620689655,1.3448275862068966,-0.6896551724137931,-0.034482758620689655,0.5862068965517241,0,4,17,29,1,1,3088,1035.3312493893727,1038.7924791278906,"Jul 21, 1980",9,4,1,5,5,3,0,0,1,1
Mickael Lebout,0.0,-2.6,-2.2,-0.4,0.4,0,1,2,5,0,0,1171,1017.8453492996389,989.9729619768187,"Aug 16, 1987",0,0,0,0,2,3,0,0,0,0
Stephen Ledbetter,0.0,-6.0,5.0,-3.0,0.0,0,2,0,2,0,0,42,1006.1466497202532,967.8621444586088,"Jun 30, 1982",0,0,0,0,1,1,0,0,0,0
Justin Ledet,-0.4444444444444444,-4.888888888888889,-0.2222222222222222,0.2222222222222222,0.5555555555555556,0,4,5,9,0,0,2596,1009.9949316730296,1004.7808864632277,"Sep 28, 1988",1,1,1,1,2,2,0,0,0,1
James Lee,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,2,3,0,0,3412,954.6795403741158,1008.3080156716094,"Sep 22, 1973",0,1,1,1,0,0,0,0,0,0
David Lee,-0.3333333333333333,-5.0,-0.6666666666666666,-1.3333333333333333,0.0,0,3,0,3,0,0,1825,1032.1653587855697,956.3325167201394,--,0,0,2,1,0,0,0,0,0,0
Jackie Lee,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1003.4772846735734,967.5962313310241,--,1,1,0,0,0,0,0,0,0,0
Eun Soo Lee,0.0,-13.0,-2.0,0.0,0.0,0,2,0,2,0,0,243,1023.2652492355122,969.4695015289755,"Mar 07, 1982",1,1,0,0,0,0,0,0,0,0
Tae Hyun Lee,-0.3333333333333333,-11.333333333333334,2.0,0.0,0.0,0,3,0,3,0,0,3078,1033.7113522876145,956.6244647384717,"Jan 17, 1975",1,2,0,0,0,0,0,0,0,0
Tommy Lee,0.0,-1.0,1.0,-2.0,0.0,0,2,0,2,0,0,1895,1023.2652492355122,969.4695015289755,"Jan 20, 1977",0,0,1,1,0,0,0,0,0,0
Matt Lee,-1.0,-15.0,-1.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,1,1,0,0,0,0,0,0,0,0
Imani Lee,0.0,-4.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,1124.749028062785,978.5925251701372,--,0,0,1,1,0,0,0,0,0,0
Vaughan Lee,0.0,9.0,-0.4444444444444444,0.0,0.3333333333333333,0,2,3,9,0,0,2839,1017.2553717424985,963.8534070994098,"Oct 15, 1982",1,0,3,0,3,0,0,0,1,1
Kevin Lee,-0.15,2.6,1.85,0.0,0.55,0,3,11,20,1,0,2132,1067.3523626067501,1050.656032718347,"Sep 04, 1992",1,3,6,2,4,3,0,0,1,0
Rocky Lee,0.0,-43.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1105,1023.2652492355122,969.4695015289755,"Apr 08, 1987",0,0,0,0,1,1,0,0,0,0
Andrea Lee,0.08333333333333333,18.333333333333332,-0.08333333333333333,0.25,0.5,0,3,6,12,0,0,3482,1020.4283346897104,996.9604391635596,"Feb 11, 1989",0,1,1,0,2,5,0,0,1,2
JeongYeong Lee,0.25,4.0,-1.75,0.5,1.0,4,0,4,4,0,0,820,985.3223505929122,1060.112971276757,"Nov 13, 1995",1,0,1,1,0,0,0,0,1,0
JungHyun Lee,0.0,-29.0,-6.0,0.0,0.0,0,2,0,2,0,0,1561,1023.2652492355122,969.4695015289755,"Sep 10, 2002",0,0,0,0,1,1,0,0,0,0
ChangHo Lee,0.0,30.666666666666668,0.0,-0.3333333333333333,1.0,3,0,3,3,0,0,1577,989.3333333333334,1046.5304984710244,"May 09, 1994",1,2,0,0,0,0,0,0,0,0
Ricky Legere Jr.,0.0,-7.0,5.0,-2.0,1.0,2,0,2,2,0,0,1825,1005.0081116838107,1033.185062189901,--,0,0,0,0,1,1,0,0,0,0
Sherron Leggett,0.0,11.666666666666666,1.6666666666666667,-1.6666666666666667,0.6666666666666666,0,1,2,3,0,0,1384,973.2693697835084,1010.8840175171384,"Oct 27, 1978",1,2,0,0,0,0,0,0,0,0
Cheyden Leialoha,0.0,-20.0,0.0,0.0,0.0,0,2,0,2,0,0,585,1023.2652492355122,969.4695015289755,"Mar 15, 1994",0,0,0,0,1,1,0,0,0,0
Claudia Leite,0.0,-7.0,0.0,1.0,0.0,0,2,0,2,0,0,291,1023.2652492355122,969.4695015289755,"Nov 04, 1996",0,0,0,0,0,0,0,0,1,1
Thales Leites,0.041666666666666664,-11.708333333333334,1.4166666666666667,0.75,0.625,1,0,15,24,1,0,4405,1050.9152975129978,1085.897209810832,"Sep 06, 1981",2,1,3,4,5,6,0,0,2,1
Stefan Leko,0.0,-4.25,-0.25,-0.75,0.0,0,4,0,4,0,0,2095,1051.0913188359282,946.5441340177491,"Jun 03, 1974",0,1,1,2,0,0,0,0,0,0
Gabe Lemley,0.0,-38.0,-2.0,0.0,0.0,0,2,0,2,2,0,1825,1156.2804679205574,981.1424573489169,--,1,1,0,0,0,0,0,0,0,0
Amanda Lemos,0.36363636363636365,-12.363636363636363,-0.18181818181818182,0.36363636363636365,0.6363636363636364,0,1,7,11,1,0,4113,1042.0880845519416,1060.729222374296,"May 22, 1987",4,1,2,1,1,1,0,0,0,1
Giacomo Lemos,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Jun 23, 1989",0,0,0,0,0,0,0,0,0,0
Christophe Leninger,0.0,-15.333333333333334,-0.6666666666666666,0.3333333333333333,0.0,0,3,0,3,0,0,1825,1052.0194753512544,959.2358195683081,--,1,1,0,0,0,1,0,0,0,0
Jesse Lennox,-0.2,-1.4,0.0,-0.8,0.6,0,2,3,5,0,0,1196,1020.4131940583933,1015.5643314769815,"Mar 10, 1982",2,1,0,1,0,0,0,0,0,1
Jean Francois Lenogue,0.0,13.0,-4.0,-3.0,0.0,0,2,0,2,0,0,3269,1034.7596234708512,970.5453480682764,"Nov 29, 1972",0,0,0,0,1,1,0,0,0,0
Nik Lentz,-0.1111111111111111,4.333333333333333,1.037037037037037,0.5925925925925926,0.5925925925925926,0,3,16,27,0,0,4187,1041.7242387820718,1071.5442070881008,"Aug 13, 1984",4,2,1,2,5,8,0,0,1,2
Alberta Cerra Leon,0.0,-3.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,1016.1814648282689,968.8116326419776,--,0,0,1,1,0,0,0,0,0,0
Victoria Leonardo,-0.125,-13.5,0.5,-0.125,0.375,0,1,3,8,0,0,3021,1008.1548657843078,970.1214404133862,"Feb 16, 1990",3,4,0,0,0,1,0,0,0,0
Anthony Leone,0.0,-5.0,0.5,-1.0,0.0,0,4,0,4,0,0,463,1022.2505138607399,941.5955709086339,"May 27, 1987",1,1,1,1,0,0,0,0,0,0
Chad Leonhardt,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,2372,989.6689643604757,966.3160822883425,"Feb 19, 1980",1,1,0,0,0,0,0,0,0,0
Kimo Leopoldo,-0.09090909090909091,-6.636363636363637,0.45454545454545453,-0.09090909090909091,0.2727272727272727,0,2,3,11,1,0,4583,1063.6841458543938,972.4726947295237,"Jan 05, 1968",1,2,1,4,1,1,0,0,0,0
Michael Lerma,0.0,-18.0,-1.0,0.0,0.0,0,2,0,2,0,0,1825,1049.486634606079,971.9151844381171,--,1,1,0,0,0,0,0,0,0,0
Lukasz Les,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1747,1054.2648841449663,972.3567930388439,"Nov 05, 1981",1,1,0,0,0,0,0,0,0,0
Brock Lesnar,-0.2,9.0,1.5,-0.1,0.6,0,2,6,10,4,3,5117,1097.1287944659236,1072.876583431974,"Jul 12, 1977",2,4,0,2,0,1,0,0,0,0
Frank Lester,0.0,-6.0,-1.0,-1.0,0.0,0,2,0,2,0,0,16,1023.2652492355122,969.4695015289755,"Jun 10, 1984",0,0,1,1,0,0,0,0,0,0
Valerie Letourneau,-0.125,-3.5,0.0,0.125,0.5,0,4,4,8,1,0,3154,1014.5922592405104,994.5044455769828,"Apr 29, 1983",0,1,0,0,3,0,0,0,2,2
Leah Letson,0.0,-2.3333333333333335,-1.0,-0.6666666666666666,0.6666666666666666,0,1,2,3,0,0,1551,992.2431659629116,1013.409049486099,"Aug 21, 1992",0,1,0,0,0,0,0,0,1,1
Justin Levens,-0.5,-2.8333333333333335,0.0,0.16666666666666666,0.3333333333333333,2,0,2,6,2,0,548,1017.9502534905945,979.8854223034638,"Apr 18, 1980",2,3,0,1,0,0,0,0,0,0
Marcus LeVesseur,-0.4,-14.6,1.8,-1.8,0.2,0,2,1,5,0,0,1977,1010.2442120351805,956.5136365566659,"Jul 17, 1982",1,1,1,1,0,0,0,0,1,0
David Levicki,0.0,-7.0,-1.0,0.0,0.0,0,2,0,2,0,0,1825,1036.356364695729,970.6914143318967,--,1,1,0,0,0,0,0,0,0,0
Kyle Levinton,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Natan Levy,0.0,7.2,2.4,0.0,0.8,2,0,4,5,0,0,2262,974.4185395697405,1040.2360305398201,"Sep 30, 1991",0,0,1,1,2,1,0,0,0,0
John Lewis,-0.3333333333333333,7.0,0.6666666666666666,0.0,0.6666666666666666,0,1,2,3,0,0,1825,1016.2637890065056,1016.8682290818646,--,1,2,0,0,0,0,0,0,0,0
Derrick Lewis,0.1724137931034483,1.1724137931034482,-1.0689655172413792,-0.27586206896551724,0.6896551724137931,1,0,20,29,2,0,4926,1055.4944492312786,1122.8674420371717,"Feb 07, 1985",12,11,1,1,1,1,0,0,1,1
Bevon Lewis,0.125,13.75,-0.125,0.0,0.625,0,1,5,8,0,0,1654,994.4299259171851,1019.4906740513353,"May 05, 1991",4,2,0,0,1,1,0,0,0,0
Brandon Lewis,-0.5,-22.0,-1.0,0.0,0.0,0,4,0,4,0,0,48,1022.2505138607399,941.5955709086339,"Aug 02, 1997",0,0,0,0,2,2,0,0,0,0
Malik Lewis,-1.0,-17.0,2.5,0.0,0.0,0,4,0,4,0,0,928,1022.2505138607399,941.5955709086339,"Mar 04, 1996",1,1,0,0,1,1,0,0,0,0
Chi Lewis-Parry,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Aug 10, 1983",0,0,0,0,0,0,0,0,0,0
Li Jingliang,0.25,9.45,-0.15,-0.65,0.7,0,1,14,20,0,0,3467,1025.8452778280314,1098.4948235075483,"Mar 20, 1988",8,1,1,1,1,4,0,0,1,3
Liang Na,-0.25,-12.5,2.25,0.5,0.0,0,4,0,4,0,0,766,997.9480138126034,937.3414107215029,"Jul 27, 1996",3,1,0,0,0,0,0,0,0,0
Jess Liaudin,0.0,-2.0,-0.3333333333333333,0.8333333333333334,0.5,0,3,3,6,0,0,1825,1005.7010338428709,995.0416021614584,--,2,0,1,1,1,0,0,0,0,1
Chuck Liddell,0.25,5.714285714285714,-0.35714285714285715,-0.17857142857142858,0.7142857142857143,0,3,20,28,7,5,5662,1072.9710028386178,1143.1437988078155,"Dec 17, 1969",13,5,1,0,4,4,0,0,1,0
Rodrigo Lidio,0.0,3.0,-2.0,-1.0,0.0,0,2,0,2,0,0,2982,1023.2652492355122,969.4695015289755,"Jul 07, 1989",0,0,1,1,0,0,0,0,0,0
Sam Liera,0.0,-24.0,-1.0,0.0,0.0,0,2,0,2,0,0,1825,1090.8778219433784,975.672792381371,--,1,1,0,0,0,0,0,0,0,0
Zach Light,-0.3333333333333333,-4.333333333333333,-0.3333333333333333,-1.6666666666666667,0.0,0,3,0,3,0,0,3890,1030.0925440348785,956.2528663663891,"Feb 06, 1974",0,0,1,2,0,0,0,0,0,0
Scott Lighty,-0.6666666666666666,-3.6666666666666665,0.0,0.0,0.3333333333333333,0,4,2,6,0,0,2731,1012.1418031274188,967.9012674785001,"Oct 15, 1978",3,3,0,0,0,0,0,0,0,0
Chris Liguori,0.0,-4.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,994.9975583070539,966.8154695805067,--,0,0,1,1,0,0,0,0,0,0
Donnie Liles,0.0,6.0,2.0,1.0,1.0,2,0,2,2,0,0,1825,950.2604205587836,1028.0613988505042,--,0,0,1,1,0,0,0,0,0,0
Jae Suk Lim,0.0,-2.0,1.0,-1.0,0.0,0,2,0,2,0,0,1243,1046.6340395471786,971.650814250265,"Nov 09, 1979",0,0,1,1,0,0,0,0,0,0
Hyun Gyu Lim,-0.6,-6.8,-0.8,0.0,0.4,0,5,4,10,0,0,2812,1030.6209600696204,970.5913069833232,"Jan 16, 1985",3,4,0,0,1,2,0,0,0,0
Juliana Lima,0.0,0.6363636363636364,1.1818181818181819,-0.45454545454545453,0.5454545454545454,0,2,6,11,0,0,3977,1000.6025269659731,1011.4541868934822,"Mar 15, 1982",0,0,0,1,5,5,0,0,0,0
Dhiego Lima,-0.38461538461538464,-3.3076923076923075,0.38461538461538464,0.46153846153846156,0.38461538461538464,0,2,5,13,3,0,2702,1032.2570615304344,980.4344878793493,"Jan 31, 1989",3,3,0,1,1,3,0,0,1,1
Douglas Lima,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Jan 05, 1988",0,0,0,0,0,0,0,0,0,0
Mabelly Lima,0.0,-39.0,0.0,-1.0,0.0,0,2,0,2,0,0,160,1023.2652492355122,969.4695015289755,"Jan 25, 1994",0,0,0,0,1,1,0,0,0,0
Andre Lima,0.0,36.0,1.0,0.0,1.0,2,0,2,2,0,0,111,976.7347507644877,1030.5304984710244,"Feb 04, 1999",0,0,0,0,1,1,0,0,0,0
Miguel Linares,-0.3333333333333333,-1.6666666666666667,0.0,0.0,0.0,0,3,0,3,0,0,1825,1024.9991396348403,955.533079566504,--,1,0,0,0,1,1,0,0,0,0
Emiliano Linares,0.0,-35.0,-4.0,0.0,0.0,0,2,0,2,0,0,165,1023.2652492355122,969.4695015289755,"Apr 21, 1997",1,1,0,0,0,0,0,0,0,0
Matt Lindland,-0.22727272727272727,8.681818181818182,1.0454545454545454,0.18181818181818182,0.5454545454545454,0,1,12,22,1,0,5686,1041.1360797248183,1025.557000397948,"May 17, 1970",7,4,3,1,2,2,0,1,1,0
Jake Lindsey,-0.4,-3.8,-1.4,-0.2,0.0,0,5,0,5,0,0,1368,1019.5316743652896,927.9929410650889,"Jun 21, 1986",2,2,1,0,0,0,0,0,0,0
John Lineker,0.6666666666666666,13.277777777777779,-0.7222222222222222,0.1111111111111111,0.7222222222222222,0,1,13,18,0,0,1421,1019.5602135321595,1109.432074489091,"Jun 12, 1990",3,4,2,1,5,1,0,0,0,2
Austin Lingo,0.3333333333333333,-14.666666666666666,-2.3333333333333335,-1.1666666666666667,0.3333333333333333,0,2,2,6,0,0,1472,1005.4282420844605,971.3752362132092,"Jul 10, 1994",0,0,1,0,3,2,0,0,0,0
Lucio Linhares,-0.3333333333333333,-12.666666666666666,0.6666666666666666,-0.6666666666666666,0.0,0,3,0,3,0,0,4137,1131.6089386487947,969.3820142849037,"Dec 08, 1973",0,1,1,1,0,0,0,0,0,0
Philipe Lins,0.0,-2.6666666666666665,0.8333333333333334,0.0,0.5,3,0,3,6,0,0,4679,1024.3822336560759,1012.1799522690349,"Aug 17, 1985",2,0,0,0,2,2,0,0,0,0
Ariane Lipski,0.38461538461538464,0.46153846153846156,-0.46153846153846156,-0.3076923076923077,0.5384615384615384,2,0,7,13,0,0,1623,1012.3860475188872,1030.240568477014,"Jan 26, 1994",2,1,0,1,3,5,0,0,0,1
Tainara Lisboa,0.0,16.0,0.0,1.0,1.0,2,0,2,2,0,0,2635,976.7187511070659,1030.528998165514,"Mar 02, 1991",0,0,1,1,0,0,0,0,0,0
Dean Lister,-0.4,-7.3,1.0,0.5,0.5,0,1,5,10,0,0,2881,1019.9104116438788,1013.0602479691926,"Feb 13, 1976",0,0,2,1,3,2,0,0,1,1
Wesley Little,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,0,0,1,1,0,0,0,0
James Llontop,2.0,45.0,-2.0,0.0,1.0,2,0,2,2,0,0,318,948.2337230430078,1027.8739306203415,"Aug 02, 1999",0,0,0,0,1,1,0,0,0,0
Abner Lloveras,0.0,-9.0,2.0,0.0,0.0,0,2,0,2,0,0,3026,1051.7662769569924,972.1260693796585,"Sep 04, 1982",0,0,0,0,1,1,0,0,0,0
Brian Lo-A-Njoe,0.0,6.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,1150.5735049894497,980.6943036041943,--,0,0,1,1,0,0,0,0,0,0
John Lober,-2.0,-19.0,3.0,-3.0,0.0,0,2,0,2,2,0,2065,1104.8377003461583,976.8963413540687,"Feb 26, 1968",0,0,1,1,0,0,0,0,0,0
Artem Lobov,-0.2222222222222222,-17.666666666666668,-1.1111111111111112,-0.2222222222222222,0.3333333333333333,0,3,3,9,2,0,2640,1023.6144238249838,966.6379106283712,"Aug 11, 1986",0,0,0,0,4,5,0,0,0,0
Dylan Lockard,1.0,-26.0,-3.0,0.0,0.0,0,2,0,2,0,0,836,1023.2652492355122,969.4695015289755,"May 19, 1992",0,0,1,1,0,0,0,0,0,0
Sean Loeffler,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"May 23, 1982",0,0,0,0,0,0,0,0,0,0
Christian Lohsen,0.0,-25.0,0.0,2.0,0.0,0,2,0,2,0,0,179,1023.2652492355122,969.4695015289755,"Jan 24, 1995",0,0,0,0,1,1,0,0,0,0
David Loiseau,0.23076923076923078,-16.846153846153847,-1.4615384615384615,-0.15384615384615385,0.5384615384615384,0,4,7,13,1,0,2010,1029.1682648800893,1013.7871260289022,"Dec 17, 1979",4,4,0,0,3,2,0,0,0,0
Hector Lombard,0.3333333333333333,-3.8666666666666667,0.8666666666666667,0.0,0.2,0,6,3,15,0,0,5717,1101.1554610187454,947.2072779924773,"Feb 02, 1978",3,2,0,0,4,2,0,0,1,1
Michael Lombardo,0.0,-17.5,1.5,-2.5,0.5,2,0,2,4,0,0,1998,998.9806444193191,1002.6750486743172,"Apr 03, 1990",0,0,0,0,2,2,0,0,0,0
Rocky Long,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,2747,1023.2652492355122,969.4695015289755,"Feb 18, 1978",0,0,0,0,1,1,0,0,0,0
Thomas Longacre,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,1825,976.7347507644877,1030.5304984710244,--,0,0,0,0,1,1,0,0,0,0
Loma Lookboonmee,0.0,22.875,0.625,-0.5,0.75,2,0,6,8,0,0,761,995.340110366047,1055.4747152321388,"Jan 18, 1996",0,0,1,0,2,3,0,0,1,1
Ange Loosa,0.0,-15.6,2.0,0.4,0.4,2,0,2,5,0,0,2000,1004.3212840027151,989.8278553505717,"Mar 18, 1993",0,0,0,0,3,2,0,0,0,0
Lucas Lopes,0.0,0.0,0.0,0.0,0.6666666666666666,0,2,4,6,0,0,2258,994.2160754185035,1022.7704930681488,"Oct 05, 1979",1,1,1,1,0,0,0,0,0,0
Dileno Lopes,0.0,-14.0,2.6666666666666665,0.6666666666666666,0.0,0,3,0,3,2,0,2482,1011.0285887231136,953.5219165209771,"Sep 26, 1984",0,0,0,0,1,1,0,0,1,0
Diego Lopes,0.0,-24.75,-2.75,3.25,0.25,1,0,1,4,0,0,1320,1048.4245849156923,979.5567966784404,"Dec 30, 1994",0,0,1,0,2,1,0,0,0,0
Bruno Lopes,-1.0,-12.0,0.0,0.0,0.0,0,2,0,2,0,0,1966,1023.2652492355122,969.4695015289755,"Apr 24, 1993",1,1,0,0,0,0,0,0,0,0
Ivan Lopez,0.0,-18.0,-7.0,0.0,0.0,0,2,0,2,0,0,1825,1030.3491787658893,970.1330731567751,--,0,0,0,0,1,1,0,0,0,0
Steve Lopez,-0.6666666666666666,-17.0,-1.6666666666666667,-0.6666666666666666,0.0,0,3,0,3,0,0,428,1040.626415353717,957.4639390891366,"Jul 30, 1984",1,1,0,0,0,0,0,0,0,1
Federico Lopez,-1.0,-6.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,971.0072804711122,964.5757998779976,--,1,1,0,0,0,0,0,0,0,0
Jorge Lopez,0.0,-0.6666666666666666,1.6666666666666667,-1.6666666666666667,0.0,0,3,0,3,0,0,549,1013.502436695829,954.0374179112349,"Nov 21, 1988",0,0,0,0,1,1,0,0,0,1
Christopher Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Jan 30, 1986",0,0,0,0,0,0,0,0,0,0
Matthew Lopez,-0.2857142857142857,-9.571428571428571,1.2857142857142858,0.7142857142857143,0.2857142857142857,0,3,2,7,0,0,2519,1071.7459293051086,975.1236738045976,"Jan 21, 1987",1,2,1,1,1,1,0,0,0,0
Benito Lopez,0.0,-7.833333333333333,-1.0,-0.5,0.6666666666666666,0,1,4,6,0,0,1315,1001.170660092603,1025.992215698788,"Apr 06, 1994",0,0,2,0,2,0,0,0,1,1
Gustavo Lopez,-0.4,-23.8,-4.2,-0.4,0.2,0,1,1,5,0,0,2646,1026.8278488633234,976.8845638663654,"Jun 27, 1989",0,1,0,1,1,1,0,0,0,0
Brendan Loughnane,0.5,-7.0,1.0,0.0,0.5,2,0,2,4,0,0,1662,998.9806444193191,1002.6750486743172,"Dec 05, 1989",0,0,0,0,2,2,0,0,0,0
Nate Loughran,0.0,-13.0,-0.3333333333333333,1.3333333333333333,0.6666666666666666,0,1,2,3,0,0,1237,1000.0,1014.5304984710244,"Jul 28, 1980",1,0,1,1,0,0,0,0,0,0
Caolan Loughran,0.0,-36.0,2.0,0.0,0.0,0,2,0,2,0,0,843,1063.9906736099433,973.2502834383043,"May 18, 1996",0,0,0,0,1,1,0,0,0,0
